0	1	2	3	4	5	6
0	coefficient_product	0.01809172102292968	0.01089608868638597	0.01089608868638597	0.007195632336543709	0.007195632336543709
1	coefficient_product	-0.005265420308786469	-0.01099870692023916	-0.01099870692023916	0.00573328661145269	0.00573328661145269
2	coefficient_product	0.025679811743905726	0.019369321456133654	0.019369321456133654	0.006310490287772074	0.006310490287772074
3	coefficient_product	0.0020796806124942545	-0.00539981060361932	-0.00539981060361932	0.0074794912161135745	0.0074794912161135745
4	coefficient_product	0.005768844229456402	-0.0022369676843448133	-0.0022369676843448133	0.008005811913801215	0.008005811913801215
5	coefficient_product	0.013990720219674159	0.00579412654093935	0.00579412654093935	0.008196593678734808	0.008196593678734808
6	coefficient_product	-0.005869791541874538	-0.012647441077302065	-0.012647441077302065	0.006777649535427526	0.006777649535427526
7	coefficient_product	0.017643036648456175	0.00934157355214833	0.00934157355214833	0.008301463096307846	0.008301463096307846
8	coefficient_product	0.0049614881477264795	6.245975098959816e-05	6.245975098959816e-05	0.004899028396736881	0.004899028396736881
9	coefficient_product	0.016124425127829543	0.009346412873239406	0.009346412873239406	0.006778012254590139	0.006778012254590139
10	coefficient_product	-0.018905352015342672	-0.02132537841708712	-0.02132537841708712	0.0024200264017444502	0.0024200264017444502
11	coefficient_product	0.012801096599140648	0.008501281733996715	0.008501281733996715	0.004299814865143934	0.004299814865143934
12	coefficient_product	-0.018350683749253457	-0.025321750554163153	-0.025321750554163153	0.006971066804909695	0.006971066804909695
13	coefficient_product	4.739488195439588e-05	-0.0063757890239794085	-0.0063757890239794085	0.006423183905933804	0.006423183905933804
14	coefficient_product	0.007553037300332724	0.0031723931416865205	0.0031723931416865205	0.004380644158646204	0.004380644158646204
15	coefficient_product	0.028663103549158103	0.02133589405700695	0.02133589405700695	0.007327209492151154	0.007327209492151154
16	coefficient_product	-0.00949437300864536	-0.018755967469759178	-0.018755967469759178	0.009261594461113817	0.009261594461113817
17	coefficient_product	-0.008469546778890023	-0.012196943565689037	-0.012196943565689037	0.0037273967867990135	0.0037273967867990135
18	coefficient_product	-0.0023083352054650425	-0.004202244927284566	-0.004202244927284566	0.0018939097218195233	0.0018939097218195233
19	coefficient_product	-0.006116854365585226	-0.01388438128836705	-0.01388438128836705	0.007767526922781824	0.007767526922781824
20	coefficient_product	-0.018487882801785635	-0.023810379196138688	-0.023810379196138688	0.005322496394353055	0.005322496394353055
21	coefficient_product	-0.031178709944975257	-0.036123778427994795	-0.036123778427994795	0.004945068483019539	0.004945068483019539
22	coefficient_product	0.007402636120165314	0.00279897221035909	0.00279897221035909	0.004603663909806224	0.004603663909806224
23	coefficient_product	1.1808808538639123e-05	-0.0062629702155494365	-0.0062629702155494365	0.006274779024088076	0.006274779024088076
24	coefficient_product	0.02352953457860642	0.015433587441721911	0.015433587441721911	0.00809594713688451	0.00809594713688451
25	coefficient_product	-0.00501435029688411	-0.011541793369762117	-0.011541793369762117	0.0065274430728780065	0.0065274430728780065
26	coefficient_product	0.0063937082336982245	-0.0017143260172424951	-0.0017143260172424951	0.00810803425094072	0.00810803425094072
27	coefficient_product	-0.024154238098060686	-0.02830848102956844	-0.02830848102956844	0.004154242931507755	0.004154242931507755
28	coefficient_product	0.020240547436353597	0.016619880539637522	0.016619880539637522	0.003620666896716075	0.003620666896716075
29	coefficient_product	-0.013115588262344793	-0.019376250065969564	-0.019376250065969564	0.0062606618036247725	0.0062606618036247725
30	coefficient_product	0.010426945274452221	0.002807088942651784	0.002807088942651784	0.0076198563318004365	0.0076198563318004365
31	coefficient_product	-0.001487966838794273	-0.0073376017259225105	-0.0073376017259225105	0.0058496348871282374	0.0058496348871282374
32	coefficient_product	0.019797383070136572	0.0146847050111228	0.0146847050111228	0.005112678059013771	0.005112678059013771
33	coefficient_product	0.019322953503006647	0.0148178332562829	0.0148178332562829	0.004505120246723746	0.004505120246723746
34	coefficient_product	0.010533707009456692	0.0028056529443574126	0.0028056529443574126	0.00772805406509928	0.00772805406509928
35	coefficient_product	-0.012943140664693143	-0.01922763069464715	-0.01922763069464715	0.006284490029954009	0.006284490029954009
36	coefficient_product	-0.0042404866721092675	-0.010321115582041665	-0.010321115582041665	0.006080628909932398	0.006080628909932398
37	coefficient_product	-0.01131684962045212	-0.016052205713044873	-0.016052205713044873	0.0047353560925927525	0.0047353560925927525
38	coefficient_product	-0.002895164494163256	-0.011178756287015795	-0.011178756287015795	0.008283591792852539	0.008283591792852539
