0	1	2	3	4	5	6
0	coefficient_product	-0.006232709384148348	-0.019785186919758457	-0.019785186919758457	0.013552477535610109	0.013552477535610109
1	coefficient_product	0.008977747848322266	-0.0027676332254192894	-0.0027676332254192894	0.011745381073741555	0.011745381073741555
2	coefficient_product	-0.04518139187265205	-0.05854794257248761	-0.05854794257248761	0.013366550699835559	0.013366550699835559
3	coefficient_product	-0.013763031142673935	-0.02634007545880094	-0.02634007545880094	0.012577044316127004	0.012577044316127004
4	coefficient_product	-0.015759107820697813	-0.030643203823802555	-0.030643203823802555	0.014884096003104742	0.014884096003104742
5	coefficient_product	-0.023804032921366736	-0.03692387941505473	-0.03692387941505473	0.013119846493687996	0.013119846493687996
6	coefficient_product	-0.009266707489560065	-0.021237252313294635	-0.021237252313294635	0.01197054482373457	0.01197054482373457
7	coefficient_product	-0.03146424177552525	-0.0432543040686554	-0.0432543040686554	0.011790062293130149	0.011790062293130149
8	coefficient_product	-0.025675790639098823	-0.03830719167972422	-0.03830719167972422	0.012631401040625396	0.012631401040625396
9	coefficient_product	-0.037008372839808595	-0.05032695622694922	-0.05032695622694922	0.013318583387140625	0.013318583387140625
10	coefficient_product	-0.02726224483072969	-0.039218751846806094	-0.039218751846806094	0.0119565070160764	0.0119565070160764
11	coefficient_product	-0.0330674873103656	-0.04760869361079298	-0.04760869361079298	0.01454120630042738	0.01454120630042738
12	coefficient_product	-0.0351086437729496	-0.04469188740664883	-0.04469188740664883	0.009583243633699227	0.009583243633699227
13	coefficient_product	-0.021387575946674824	-0.032762621067013914	-0.032762621067013914	0.01137504512033909	0.01137504512033909
14	coefficient_product	-0.033488215900196766	-0.045641236259036225	-0.045641236259036225	0.01215302035883946	0.01215302035883946
15	coefficient_product	-0.02246759258812352	-0.0351817916749478	-0.0351817916749478	0.012714199086824283	0.012714199086824283
16	coefficient_product	0.002331939724999406	-0.009308746237821698	-0.009308746237821698	0.011640685962821104	0.011640685962821104
17	coefficient_product	-0.03133900622709131	-0.042032376996831745	-0.042032376996831745	0.010693370769740442	0.010693370769740442
