0	1	2	3	4	5	6
0	coefficient_product	-0.025616974380214392	-0.032109747817649	-0.032109747817649	0.006492773437434605	0.006492773437434605
1	coefficient_product	-0.020867146231444002	-0.02750021259972077	-0.02750021259972077	0.006633066368276767	0.006633066368276767
2	coefficient_product	-0.01500683064156943	-0.023382273016061512	-0.023382273016061512	0.008375442374492082	0.008375442374492082
3	coefficient_product	-0.006825451476337105	-0.012183170209703014	-0.012183170209703014	0.005357718733365909	0.005357718733365909
4	coefficient_product	-0.013276444844717364	-0.018709328814568122	-0.018709328814568122	0.005432883969850757	0.005432883969850757
5	coefficient_product	-0.0006705765216289484	-0.007216836289691991	-0.007216836289691991	0.0065462597680630424	0.0065462597680630424
6	coefficient_product	-0.024893911963216143	-0.029867535186361285	-0.029867535186361285	0.00497362322314514	0.00497362322314514
7	coefficient_product	-0.01499252558289568	-0.02391801104809291	-0.02391801104809291	0.008925485465197232	0.008925485465197232
8	coefficient_product	0.01479592782863087	0.009679003461720959	0.009679003461720959	0.00511692436690991	0.00511692436690991
9	coefficient_product	-0.005140659361327136	-0.011708687572281795	-0.011708687572281795	0.006568028210954659	0.006568028210954659
10	coefficient_product	-0.02357092793594952	-0.028935266457454003	-0.028935266457454003	0.005364338521504482	0.005364338521504482
11	coefficient_product	-0.02675779550385283	-0.030959534785828746	-0.030959534785828746	0.004201739281975919	0.004201739281975919
12	coefficient_product	-0.022752232837069217	-0.029120321473757933	-0.029120321473757933	0.006368088636688717	0.006368088636688717
13	coefficient_product	-0.031428192253469045	-0.037476247962458076	-0.037476247962458076	0.006048055708989034	0.006048055708989034
14	coefficient_product	-0.019557536505559178	-0.025471317831894085	-0.025471317831894085	0.005913781326334909	0.005913781326334909
15	coefficient_product	-0.03073399153808764	-0.03824387624842338	-0.03824387624842338	0.007509884710335743	0.007509884710335743
16	coefficient_product	-0.02211526035268752	-0.02797607851795628	-0.02797607851795628	0.00586081816526876	0.00586081816526876
17	coefficient_product	-0.03864374980170555	-0.04502652299580527	-0.04502652299580527	0.006382773194099722	0.006382773194099722
18	coefficient_product	-0.027298106538023517	-0.03369873716756386	-0.03369873716756386	0.006400630629540343	0.006400630629540343
19	coefficient_product	-0.028873882853126018	-0.03509283762785432	-0.03509283762785432	0.0062189547747283	0.0062189547747283
20	coefficient_product	-0.05469848233091002	-0.059716461853352866	-0.059716461853352866	0.005017979522442847	0.005017979522442847
21	coefficient_product	-0.04346936962309109	-0.04888523535703331	-0.04888523535703331	0.005415865733942221	0.005415865733942221
22	coefficient_product	-0.010520042673015387	-0.016116520923336663	-0.016116520923336663	0.005596478250321277	0.005596478250321277
23	coefficient_product	-0.0075683921705227	-0.011400940889845468	-0.011400940889845468	0.0038325487193227674	0.0038325487193227674
24	coefficient_product	-0.03430249628321055	-0.039039038242471326	-0.039039038242471326	0.0047365419592607805	0.0047365419592607805
25	coefficient_product	-0.011299689300068756	-0.015442925021399757	-0.015442925021399757	0.0041432357213310005	0.0041432357213310005
26	coefficient_product	-0.024269392011175568	-0.028964506618099243	-0.028964506618099243	0.004695114606923675	0.004695114606923675
27	coefficient_product	-0.03301517290240137	-0.03506196680084592	-0.03506196680084592	0.0020467938984445435	0.0020467938984445435
28	coefficient_product	-0.01777880360731894	-0.023181597849710123	-0.023181597849710123	0.0054027942423911825	0.0054027942423911825
29	coefficient_product	-0.022375372884027207	-0.029125483465674017	-0.029125483465674017	0.00675011058164681	0.00675011058164681
30	coefficient_product	-0.025488145787810352	-0.030499033905979	-0.030499033905979	0.005010888118168647	0.005010888118168647
31	coefficient_product	-0.032951748426811346	-0.03840396603520314	-0.03840396603520314	0.005452217608391789	0.005452217608391789
32	coefficient_product	-0.005361307904279534	-0.014007373184967984	-0.014007373184967984	0.00864606528068845	0.00864606528068845
33	coefficient_product	-0.006372735843679887	-0.013632119240724416	-0.013632119240724416	0.007259383397044529	0.007259383397044529
34	coefficient_product	-0.031313425028631874	-0.03892318231557247	-0.03892318231557247	0.007609757286940597	0.007609757286940597
35	coefficient_product	-0.006467699505389793	-0.013142730665468583	-0.013142730665468583	0.00667503116007879	0.00667503116007879
36	coefficient_product	-0.029225734489736567	-0.03796961059610431	-0.03796961059610431	0.008743876106367744	0.008743876106367744
37	coefficient_product	-0.007843216548733618	-0.01372286885568282	-0.01372286885568282	0.005879652306949204	0.005879652306949204
38	coefficient_product	-0.02715676707132204	-0.034513301435969694	-0.034513301435969694	0.007356534364647653	0.007356534364647653
39	coefficient_product	-0.005936511423483411	-0.011310887073439224	-0.011310887073439224	0.005374375649955813	0.005374375649955813
40	coefficient_product	0.011381897985381516	0.005340656230715755	0.005340656230715755	0.0060412417546657615	0.0060412417546657615
41	coefficient_product	-0.024568833292846922	-0.0297679791240893	-0.0297679791240893	0.005199145831242378	0.005199145831242378
42	coefficient_product	-0.01769240124816552	-0.024648494605570954	-0.024648494605570954	0.006956093357405434	0.006956093357405434
43	coefficient_product	-0.03715943426825159	-0.04056165613243847	-0.04056165613243847	0.0034022218641868813	0.0034022218641868813
44	coefficient_product	-0.007403773160418454	-0.012339817137759886	-0.012339817137759886	0.004936043977341432	0.004936043977341432
45	coefficient_product	-0.01618015198764563	-0.021308675636900247	-0.021308675636900247	0.005128523649254617	0.005128523649254617
46	coefficient_product	-0.023226994126988074	-0.03050785553573211	-0.03050785553573211	0.007280861408744035	0.007280861408744035
47	coefficient_product	-0.04695530479865484	-0.0541698988538031	-0.0541698988538031	0.007214594055148261	0.007214594055148261
48	coefficient_product	0.005982286901022856	0.00017039474429919935	0.00017039474429919935	0.0058118921567236565	0.0058118921567236565
49	coefficient_product	-0.012041188041747988	-0.016425345956393857	-0.016425345956393857	0.00438415791464587	0.00438415791464587
50	coefficient_product	-0.03626208408511715	-0.04186421298757874	-0.04186421298757874	0.005602128902461587	0.005602128902461587
51	coefficient_product	-0.02405130333494781	-0.02716178847014321	-0.02716178847014321	0.0031104851351953984	0.0031104851351953984
52	coefficient_product	-0.025021950232680272	-0.03085404964178739	-0.03085404964178739	0.005832099409107118	0.005832099409107118
53	coefficient_product	-0.02152009598930384	-0.02856591257249969	-0.02856591257249969	0.007045816583195848	0.007045816583195848
54	coefficient_product	-0.02413700534046609	-0.029821502965969377	-0.029821502965969377	0.005684497625503287	0.005684497625503287
55	coefficient_product	-0.025056051265481473	-0.030893627783342127	-0.030893627783342127	0.005837576517860653	0.005837576517860653
56	coefficient_product	-0.010155919706923332	-0.013556233656481804	-0.013556233656481804	0.003400313949558473	0.003400313949558473
