0	1	2	3	4	5	6
0	coefficient_product	-0.03299627667529368	-0.04151287054237271	-0.04151287054237271	0.008516593867079031	0.008516593867079031
1	coefficient_product	-0.026791863995690703	-0.0359597500898809	-0.0359597500898809	0.0091678860941902	0.0091678860941902
2	coefficient_product	-0.024498458045001587	-0.03585773575443244	-0.03585773575443244	0.011359277709430857	0.011359277709430857
3	coefficient_product	-0.015126573472913088	-0.02470422112721764	-0.02470422112721764	0.009577647654304553	0.009577647654304553
4	coefficient_product	-0.023090206283888914	-0.031595248122598354	-0.031595248122598354	0.008505041838709442	0.008505041838709442
5	coefficient_product	-0.009293625992183337	-0.018155306861026524	-0.018155306861026524	0.008861680868843187	0.008861680868843187
6	coefficient_product	-0.03030421901562888	-0.039434333950037606	-0.039434333950037606	0.009130114934408724	0.009130114934408724
7	coefficient_product	-0.02362930882443624	-0.03544885071270121	-0.03544885071270121	0.011819541888264968	0.011819541888264968
8	coefficient_product	0.00205771094381937	-0.005197955752956153	-0.005197955752956153	0.007255666696775523	0.007255666696775523
9	coefficient_product	-0.010042213403002535	-0.018961937554827092	-0.018961937554827092	0.008919724151824557	0.008919724151824557
10	coefficient_product	-0.0322226158146691	-0.03986427973453443	-0.03986427973453443	0.0076416639198653305	0.0076416639198653305
11	coefficient_product	-0.03328321867674181	-0.04226695485644564	-0.04226695485644564	0.008983736179703826	0.008983736179703826
12	coefficient_product	-0.031125381071559127	-0.039888065306642496	-0.039888065306642496	0.00876268423508337	0.00876268423508337
13	coefficient_product	-0.03713185480822866	-0.04514696583693316	-0.04514696583693316	0.008015111028704497	0.008015111028704497
14	coefficient_product	-0.027741409887978234	-0.03718678469302316	-0.03718678469302316	0.009445374805044926	0.009445374805044926
15	coefficient_product	-0.04270574785792889	-0.05368714352596334	-0.05368714352596334	0.010981395668034452	0.010981395668034452
16	coefficient_product	-0.03011156850371816	-0.03719724174909133	-0.03719724174909133	0.0070856732453731695	0.0070856732453731695
17	coefficient_product	-0.0463536819413337	-0.05602980423216108	-0.05602980423216108	0.00967612229082738	0.00967612229082738
18	coefficient_product	-0.03321668346874553	-0.04309592298849687	-0.04309592298849687	0.009879239519751335	0.009879239519751335
