0	1	2	3	4	5	6
0	coefficient_product	0.10914807137324431	0.07820285948749174	0.07820285948749174	0.030945211885752565	0.030945211885752565
1	coefficient_product	0.08195337059927293	0.04724432193060149	0.04724432193060149	0.03470904866867145	0.03470904866867145
2	coefficient_product	0.10563882850114104	0.07178812285474565	0.07178812285474565	0.0338507056463954	0.0338507056463954
3	coefficient_product	0.09838248731658432	0.07634575541339453	0.07634575541339453	0.022036731903189794	0.022036731903189794
4	coefficient_product	0.13084169801939052	0.10758372843871124	0.10758372843871124	0.02325796958067928	0.02325796958067928
5	coefficient_product	0.11774164507928045	0.08914436779811963	0.08914436779811963	0.028597277281160814	0.028597277281160814
6	coefficient_product	0.1754478786094069	0.14024226275542007	0.14024226275542007	0.035205615853986814	0.035205615853986814
7	coefficient_product	0.1405401082148642	0.10798071239729803	0.10798071239729803	0.032559395817566165	0.032559395817566165
8	coefficient_product	0.0530498562903885	0.01983314311056539	0.01983314311056539	0.03321671317982311	0.03321671317982311
9	coefficient_product	0.09973458080966352	0.07002754506522492	0.07002754506522492	0.029707035744438604	0.029707035744438604
10	coefficient_product	0.17812317769912867	0.15711902460641142	0.15711902460641142	0.021004153092717248	0.021004153092717248
11	coefficient_product	0.1169076066170859	0.0981724790254941	0.0981724790254941	0.018735127591591794	0.018735127591591794
12	coefficient_product	0.22616855838968436	0.1847170099029208	0.1847170099029208	0.041451548486763544	0.041451548486763544
13	coefficient_product	0.1321313216843354	0.10162675081717631	0.10162675081717631	0.030504570867159082	0.030504570867159082
14	coefficient_product	0.09488467016269694	0.0660919449065914	0.0660919449065914	0.028792725256105545	0.028792725256105545
15	coefficient_product	0.13941661994251345	0.1157650875706342	0.1157650875706342	0.023651532371879256	0.023651532371879256
16	coefficient_product	0.16258492218203638	0.1323043723794218	0.1323043723794218	0.03028054980261457	0.03028054980261457
17	coefficient_product	0.10328847574581568	0.07261666224306779	0.07261666224306779	0.030671813502747898	0.030671813502747898
18	coefficient_product	0.0626985298004446	0.03026937372544228	0.03026937372544228	0.032429156075002324	0.032429156075002324
19	coefficient_product	0.10220562128329444	0.07069322391911666	0.07069322391911666	0.03151239736417778	0.03151239736417778
20	coefficient_product	0.11090780078306113	0.07616801951449494	0.07616801951449494	0.034739781268566194	0.034739781268566194
21	coefficient_product	0.19029497708684523	0.15649409707325876	0.15649409707325876	0.033800880013586485	0.033800880013586485
22	coefficient_product	0.14536937459886567	0.11105787858861998	0.11105787858861998	0.0343114960102457	0.0343114960102457
23	coefficient_product	0.06313875328679523	0.03897601522986733	0.03897601522986733	0.024162738056927906	0.024162738056927906
24	coefficient_product	0.1510116545687178	0.12633774989118146	0.12633774989118146	0.02467390467753633	0.02467390467753633
25	coefficient_product	0.12219183042891073	0.09802082373090622	0.09802082373090622	0.02417100669800451	0.02417100669800451
26	coefficient_product	-0.0011600013112002677	-0.0312675821062428	-0.0312675821062428	0.030107580795042534	0.030107580795042534
27	coefficient_product	0.18233494357132854	0.16079090817517072	0.16079090817517072	0.02154403539615781	0.02154403539615781
28	coefficient_product	0.04380196034062722	0.021022254182444383	0.021022254182444383	0.022779706158182842	0.022779706158182842
29	coefficient_product	0.11762970135113106	0.09266742281388954	0.09266742281388954	0.02496227853724152	0.02496227853724152
30	coefficient_product	0.12136714424976558	0.09115516308477432	0.09115516308477432	0.030211981164991263	0.030211981164991263
31	coefficient_product	0.0746533279854473	0.04097077142246375	0.04097077142246375	0.03368255656298355	0.03368255656298355
32	coefficient_product	0.08117173207653212	0.054268360253185766	0.054268360253185766	0.02690337182334636	0.02690337182334636
33	coefficient_product	0.18171930930123462	0.1563734544129201	0.1563734544129201	0.025345854888314506	0.025345854888314506
34	coefficient_product	0.20101246077882326	0.1709612780384275	0.1709612780384275	0.03005118274039575	0.03005118274039575
35	coefficient_product	0.10639219157355914	0.07469534744108264	0.07469534744108264	0.0316968441324765	0.0316968441324765
36	coefficient_product	0.2004303238352055	0.1744093687836311	0.1744093687836311	0.026020955051574403	0.026020955051574403
37	coefficient_product	0.06117595502696555	0.028203925157403255	0.028203925157403255	0.0329720298695623	0.0329720298695623
38	coefficient_product	0.10338498405370393	0.07045796184061369	0.07045796184061369	0.03292702221309024	0.03292702221309024
39	coefficient_product	0.09362242517436944	0.06590519183292591	0.06590519183292591	0.02771723334144353	0.02771723334144353
40	coefficient_product	0.05545556276704004	0.014660015449411378	0.014660015449411378	0.04079554731762866	0.04079554731762866
41	coefficient_product	0.14753131083808974	0.11463504042682134	0.11463504042682134	0.03289627041126841	0.03289627041126841
42	coefficient_product	0.0299463409693163	0.0017609322019792911	0.0017609322019792911	0.02818540876733701	0.02818540876733701
43	coefficient_product	0.0746885220438489	0.05709500198148181	0.05709500198148181	0.017593520062367085	0.017593520062367085
44	coefficient_product	0.057024575004218946	0.02538338047683311	0.02538338047683311	0.031641194527385834	0.031641194527385834
45	coefficient_product	0.10692057824865242	0.07487440867667926	0.07487440867667926	0.03204616957197317	0.03204616957197317
46	coefficient_product	0.10963564660950265	0.07804574089198407	0.07804574089198407	0.031589905717518574	0.031589905717518574
47	coefficient_product	0.09804900951739932	0.07250564364353235	0.07250564364353235	0.025543365873866974	0.025543365873866974
48	coefficient_product	0.09823184016286567	0.07448209235181567	0.07448209235181567	0.023749747811049993	0.023749747811049993
49	coefficient_product	0.14340435080170644	0.11593050327649175	0.11593050327649175	0.02747384752521468	0.02747384752521468
50	coefficient_product	0.18096854663257245	0.15031145939365018	0.15031145939365018	0.03065708723892228	0.03065708723892228
51	coefficient_product	0.13295753245841715	0.10873051439374946	0.10873051439374946	0.024227018064667687	0.024227018064667687
