0	1	2	3	4	5	6
0	coefficient_product	-0.029685144683814807	-0.028631086888469607	-0.028631086888469607	-0.0010540577953452018	-0.0010540577953452018
1	coefficient_product	-0.024147855124376946	-0.02167617614404517	-0.02167617614404517	-0.0024716789803317747	-0.0024716789803317747
2	coefficient_product	-0.03987284370217445	-0.0420452753242775	-0.0420452753242775	0.0021724316221030534	0.0021724316221030534
3	coefficient_product	-0.034310542922740425	-0.03324181966466825	-0.03324181966466825	-0.0010687232580721768	-0.0010687232580721768
4	coefficient_product	-0.0533327200229619	-0.05355012896714168	-0.05355012896714168	0.000217408944179776	0.000217408944179776
5	coefficient_product	-0.046317957283085937	-0.04687874943729153	-0.04687874943729153	0.0005607921542055884	0.0005607921542055884
6	coefficient_product	-0.03245115574241186	-0.033787606130650905	-0.033787606130650905	0.001336450388239051	0.001336450388239051
7	coefficient_product	-0.01696442470175303	-0.016649192530003708	-0.016649192530003708	-0.0003152321717493226	-0.0003152321717493226
8	coefficient_product	-0.032225736890801465	-0.030610291537522684	-0.030610291537522684	-0.001615445353278783	-0.001615445353278783
9	coefficient_product	-0.0551003824774845	-0.05668931700428777	-0.05668931700428777	0.0015889345268032672	0.0015889345268032672
10	coefficient_product	-0.03882367830719822	-0.03744700305163557	-0.03744700305163557	-0.001376675255562649	-0.001376675255562649
11	coefficient_product	-0.017682349927595837	-0.018670620383400695	-0.018670620383400695	0.0009882704558048573	0.0009882704558048573
12	coefficient_product	-0.028532732890107913	-0.029292190894312276	-0.029292190894312276	0.0007594580042043623	0.0007594580042043623
13	coefficient_product	-0.06098281240625014	-0.061167107595009956	-0.061167107595009956	0.0001842951887598122	0.0001842951887598122
14	coefficient_product	-0.04675630799509667	-0.047307581917157795	-0.047307581917157795	0.0005512739220611295	0.0005512739220611295
15	coefficient_product	-0.07561846202407957	-0.07447588263359298	-0.07447588263359298	-0.0011425793904865952	-0.0011425793904865952
16	coefficient_product	-0.022205437495131104	-0.022723842431562075	-0.022723842431562075	0.0005184049364309725	0.0005184049364309725
17	coefficient_product	-0.056755117486250777	-0.05787007431823367	-0.05787007431823367	0.0011149568319828921	0.0011149568319828921
18	coefficient_product	-0.05506661323229982	-0.05660059699081866	-0.05660059699081866	0.0015339837585188424	0.0015339837585188424
19	coefficient_product	-0.018954150583457164	-0.018823403543670687	-0.018823403543670687	-0.0001307470397864777	-0.0001307470397864777
20	coefficient_product	-0.023059372859082727	-0.02076193186779667	-0.02076193186779667	-0.0022974409912860576	-0.0022974409912860576
21	coefficient_product	-0.01818328410677171	-0.02054071889021629	-0.02054071889021629	0.00235743478344458	0.00235743478344458
22	coefficient_product	-0.044891427993754666	-0.0432808272827866	-0.0432808272827866	-0.001610600710968063	-0.001610600710968063
23	coefficient_product	-0.050899134153295375	-0.0524098259175594	-0.0524098259175594	0.0015106917642640186	0.0015106917642640186
24	coefficient_product	-0.02452432935826176	-0.025357732768396125	-0.025357732768396125	0.0008334034101343626	0.0008334034101343626
25	coefficient_product	-0.013299458600564152	-0.018484758801366734	-0.018484758801366734	0.0051853002008025815	0.0051853002008025815
26	coefficient_product	-0.019880156075966535	-0.021487559790702455	-0.021487559790702455	0.0016074037147359194	0.0016074037147359194
27	coefficient_product	-0.04808637323850305	-0.04901349524678789	-0.04901349524678789	0.0009271220082848421	0.0009271220082848421
28	coefficient_product	-0.02089836947137611	-0.020217860589938817	-0.020217860589938817	-0.0006805088814372937	-0.0006805088814372937
29	coefficient_product	-0.05489089849693539	-0.0574441433112827	-0.0574441433112827	0.0025532448143473054	0.0025532448143473054
30	coefficient_product	-0.028551948411219587	-0.029753763868674125	-0.029753763868674125	0.0012018154574545386	0.0012018154574545386
31	coefficient_product	-0.02276289402553122	-0.02401190003499592	-0.02401190003499592	0.0012490060094647005	0.0012490060094647005
32	coefficient_product	-0.0404884252522691	-0.04248528430111179	-0.04248528430111179	0.0019968590488426917	0.0019968590488426917
33	coefficient_product	-0.01577174996903831	-0.016913433198076245	-0.016913433198076245	0.0011416832290379363	0.0011416832290379363
34	coefficient_product	-0.04313683317055055	-0.04406760859392321	-0.04406760859392321	0.0009307754233726576	0.0009307754233726576
35	coefficient_product	-0.018756017936478186	-0.01895694168829705	-0.01895694168829705	0.00020092375181886206	0.00020092375181886206
36	coefficient_product	-0.020291168950079163	-0.021254530525812512	-0.021254530525812512	0.0009633615757333484	0.0009633615757333484
37	coefficient_product	-0.04470033261513509	-0.041990243525538214	-0.041990243525538214	-0.002710089089596874	-0.002710089089596874
38	coefficient_product	-0.02530191499463839	-0.026462062490600687	-0.026462062490600687	0.0011601474959622954	0.0011601474959622954
39	coefficient_product	-0.047571182235469495	-0.045936137338868664	-0.045936137338868664	-0.001635044896600833	-0.001635044896600833
40	coefficient_product	-0.020640537639976995	-0.021964854493932335	-0.021964854493932335	0.0013243168539553412	0.0013243168539553412
41	coefficient_product	-0.04257781811625409	-0.04452664174413339	-0.04452664174413339	0.0019488236278793008	0.0019488236278793008
42	coefficient_product	-0.013859399190834858	-0.016333659241205566	-0.016333659241205566	0.0024742600503707083	0.0024742600503707083
43	coefficient_product	-0.015210027075687815	-0.019256694117492625	-0.019256694117492625	0.004046667041804811	0.004046667041804811
44	coefficient_product	-0.03558347471162834	-0.0354293632615649	-0.0354293632615649	-0.00015411145006344567	-0.00015411145006344567
45	coefficient_product	-0.05421522140271581	-0.05288046496199074	-0.05288046496199074	-0.0013347564407250765	-0.0013347564407250765
46	coefficient_product	-0.012097316164434255	-0.011162115725954372	-0.011162115725954372	-0.0009352004384798826	-0.0009352004384798826
47	coefficient_product	-0.06313108760731899	-0.062401249442461636	-0.062401249442461636	-0.0007298381648573537	-0.0007298381648573537
48	coefficient_product	-0.04980300682170647	-0.049367284480948126	-0.049367284480948126	-0.0004357223407583456	-0.0004357223407583456
49	coefficient_product	-0.044775318345338086	-0.04541267194425541	-0.04541267194425541	0.0006373535989173246	0.0006373535989173246
50	coefficient_product	-0.05966267335163034	-0.05913735132831882	-0.05913735132831882	-0.0005253220233115195	-0.0005253220233115195
51	coefficient_product	-0.04788417282619133	-0.04878470859904222	-0.04878470859904222	0.000900535772850886	0.000900535772850886
52	coefficient_product	-0.03243751346553941	-0.03179076244390194	-0.03179076244390194	-0.0006467510216374651	-0.0006467510216374651
53	coefficient_product	-0.022757033743784624	-0.022623513325708687	-0.022623513325708687	-0.00013352041807593502	-0.00013352041807593502
54	coefficient_product	-0.02967533038506912	-0.029800095654290572	-0.029800095654290572	0.00012476526922145146	0.00012476526922145146
55	coefficient_product	-0.033501582820058676	-0.03371090391550066	-0.03371090391550066	0.00020932109544198716	0.00020932109544198716
56	coefficient_product	-0.00211774264390895	-0.004236944295679823	-0.004236944295679823	0.0021192016517708728	0.0021192016517708728
57	coefficient_product	-0.0198970151890942	-0.020220688394238833	-0.020220688394238833	0.00032367320514463263	0.00032367320514463263
58	coefficient_product	-0.026277325625429185	-0.02666895223445665	-0.02666895223445665	0.0003916266090274673	0.0003916266090274673
59	coefficient_product	-0.06545756631086946	-0.06617500627670807	-0.06617500627670807	0.0007174399658385988	0.0007174399658385988
60	coefficient_product	-0.01507568160864839	-0.015883688816172668	-0.015883688816172668	0.0008080072075242761	0.0008080072075242761
61	coefficient_product	-0.03707143390493529	-0.03516478559891648	-0.03516478559891648	-0.001906648306018802	-0.001906648306018802
62	coefficient_product	-0.013682213314455165	-0.014479186228806225	-0.014479186228806225	0.0007969729143510609	0.0007969729143510609
