0	1	2	3	4	5	6
0	coefficient_product	0.09594022492842033	0.06578357431179097	0.06578357431179097	0.030156650616629362	0.030156650616629362
1	coefficient_product	0.06936031129920729	0.04020189339983701	0.04020189339983701	0.02915841789937028	0.02915841789937028
2	coefficient_product	0.08724481322360751	0.05678683432783239	0.05678683432783239	0.030457978895775124	0.030457978895775124
3	coefficient_product	0.07722867768351525	0.0550254575221617	0.0550254575221617	0.022203220161353555	0.022203220161353555
4	coefficient_product	0.11742745750304344	0.09510950133897675	0.09510950133897675	0.02231795616406669	0.02231795616406669
5	coefficient_product	0.10595646404360949	0.0776815666214928	0.0776815666214928	0.0282748974221167	0.0282748974221167
6	coefficient_product	0.16475764570706128	0.1314829157240138	0.1314829157240138	0.03327472998304748	0.03327472998304748
7	coefficient_product	0.12341483782080664	0.0940526864829332	0.0940526864829332	0.029362151337873444	0.029362151337873444
8	coefficient_product	0.03934993360361281	0.0056811779810956985	0.0056811779810956985	0.03366875562251711	0.03366875562251711
9	coefficient_product	0.08082478552367253	0.05247268570736612	0.05247268570736612	0.02835209981630641	0.02835209981630641
10	coefficient_product	0.16908736326339865	0.14810133678576465	0.14810133678576465	0.020986026477634017	0.020986026477634017
11	coefficient_product	0.10123912195791218	0.08446785513914733	0.08446785513914733	0.016771266818764854	0.016771266818764854
12	coefficient_product	0.2040781189548846	0.1676542843453291	0.1676542843453291	0.03642383460955549	0.03642383460955549
13	coefficient_product	0.12166411008544722	0.09404269644096253	0.09404269644096253	0.027621413644484696	0.027621413644484696
14	coefficient_product	0.07141831463823288	0.042976692900327566	0.042976692900327566	0.02844162173790531	0.02844162173790531
15	coefficient_product	0.11752142759051218	0.09427384307592816	0.09427384307592816	0.02324758451458401	0.02324758451458401
16	coefficient_product	0.1497311875630499	0.12034833597691123	0.12034833597691123	0.02938285158613866	0.02938285158613866
17	coefficient_product	0.09628798954562975	0.06445939260424002	0.06445939260424002	0.031828596941389724	0.031828596941389724
18	coefficient_product	0.05086325788787369	0.025436764528890193	0.025436764528890193	0.0254264933589835	0.0254264933589835
19	coefficient_product	0.09343462316266918	0.06437976505494904	0.06437976505494904	0.029054858107720145	0.029054858107720145
20	coefficient_product	0.09839848130045548	0.0640692031460933	0.0640692031460933	0.034329278154362174	0.034329278154362174
21	coefficient_product	0.17572928970506313	0.1449078038652457	0.1449078038652457	0.03082148583981741	0.03082148583981741
